기준일ID,시간대구분,시군구명,읍면동명,총생활인구수,남자 10대,남자 20대,남자 30대,남자 40대,남자 50대,남자 60대,남자 70대,여자 10대,여자 20대,여자 30대,여자 40대,여자 50대,여자 60대,여자 70대
평일(7월5일),21,강북구,우이동,18102.2128,368.7085,440.6017,561.5318,755.2414,642.5178,462.5641,1373.1087,428.4219,518.3846,566.5784,853.1616,739.1246,722.8677,2039.8722
평일(7월5일),21,강북구,인수동,29354.9857,581.188,762.199,891.3664,981.9104,956.6309,712.1374,2020.4106,631.8756,870.0078,960.7913,1256.8863,1410.1109,1019.7781,3365.7966
평일(7월5일),21,도봉구,창제1동,25260.9582,597.5395,646.8476,866.8695,896.4718,948.826,621.0325,1345.6209,586.1643,755.6752,992.1176,1175.6885,1213.112,778.9407,2418.3157
평일(7월5일),21,도봉구,창제2동,28798.3207,779.5867,831.9329,1054.1786,1111.9702,1026.0595,749.335,1448.5768,618.5049,832.5134,1279.0438,1200.1006,1362.3919,850.8777,2618.103
평일(7월5일),21,도봉구,창제3동,12702.5568,295.3452,352.2855,462.9297,535.1891,465.0173,283.6122,730.8904,270.6415,355.334,474.6059,525.7351,654.466,384.0376,1423.4264
평일(7월5일),21,도봉구,창제4동,33653.9804,819.1798,819.8155,1111.4701,1364.7809,1363.189,784.68,1856.5712,915.971,931.7488,1369.8766,1601.703,1570.4951,958.8235,2946.6617
평일(7월5일),21,도봉구,창제5동,26629.8504,719.7714,670.8371,907.7708,919.7977,978.8753,580.1151,1433.9171,698.2737,766.6281,976.1428,1209.0824,1184.0579,812.617,2526.5147
평일(7월5일),21,도봉구,도봉제1동,19668.9524,419.9262,535.6403,640.1294,769.7275,823.1462,587.1083,1421.813,309.0715,574.1001,637.6545,719.1133,958.6403,701.8703,2054.8984
평일(7월5일),21,도봉구,도봉제2동,19240.657,388.4036,507.0793,681.2027,632.0404,776.8873,551.0013,1226.9019,415.4114,604.1475,628.7924,662.8453,933.195,674.3125,1684.0415
평일(7월5일),21,도봉구,쌍문제1동,19036.1305,483.2523,447.8059,528.6985,673.2454,629.6725,503.9092,1280.7857,574.2646,568.6424,628.3699,848.9438,855.7306,695.5321,1941.0922
평일(7월5일),21,도봉구,쌍문제2동,21480.6146,595.9106,644.7917,761.7186,714.5793,767.3183,572.1357,1101.2947,588.0517,665.7905,820.3076,906.4198,1055.2503,708.9758,1909.895
평일(7월5일),21,도봉구,쌍문제3동,17357.9505,362.3111,508.4283,580.7382,669.8999,688.1163,411.6274,980.5835,423.0279,658.8789,652.7494,803.8576,817.1082,627.217,1605.2758
평일(7월5일),21,도봉구,쌍문제4동,14947.6601,771.9857,356.9388,390.1153,492.4746,548.866,301.8151,695.204,472.5745,497.0079,549.9044,717.7399,813.8832,400.3187,1277.4487
평일(7월5일),21,도봉구,방학제1동,28220.6667,776.5706,772.1365,976.2322,1176.6586,1194.9468,738.9821,1508.1482,606.233,766.8623,1029.4728,1263.163,1393.917,877.9545,2082.2577
평일(7월5일),21,도봉구,방학제2동,15309.9427,328.3023,381.0735,543.5916,643.6382,533.7647,408.7543,877.9055,340.8229,342.6752,464.0162,692.2789,805.51,498.7664,1653.1738
평일(7월5일),21,도봉구,방학제3동,23303.3337,714.6047,515.9979,588.6248,849.4881,820.4522,647.8036,1336.5223,492.7954,525.5879,702.4943,1108.8298,1088.3765,870.6474,2421.5012
평일(7월5일),21,노원구,월계1동,30389.5549,1208.1871,1339.7114,1031.7358,1061.9851,1057.5816,806.92,1363.2401,792.7195,892.0704,1013.0687,1084.078,1260.6303,915.8464,2519.7412
평일(7월5일),21,노원구,월계2동,19093.4081,640.0193,459.7646,614.2704,700.3225,757.3267,467.5073,1037.4344,550.6887,444.67,660.5484,748.2624,788.0584,790.6718,2052.1587
평일(7월5일),21,노원구,월계3동,23966.4108,495.537,615.6332,859.4801,826.3435,905.5623,551.7625,1118.084,467.0441,668.4055,1072.4001,977.856,982.8537,742.4977,1818.3965
평일(7월5일),21,노원구,공릉1동,48904.1705,1152.1616,1887.6866,2048.9599,1746.1069,1850.0166,1257.9918,2131.64,1022.9197,1822.1111,2071.7158,1872.1586,2173.6464,1593.5953,3436.1144
평일(7월5일),21,노원구,공릉2동,53185.2306,2081.2337,1847.8104,1586.0923,2070.5093,1752.2219,1128.8923,2274.7752,1786.7489,1645.1542,1856.8722,2390.8493,2043.8554,1297.3398,3463.2858
평일(7월5일),21,노원구,하계1동,28715.1993,1427.7248,918.5364,806.8549,1211.5467,1095.6551,560.6845,1148.301,1003.6055,737.9846,851.6892,1401.978,1422.3387,759.612,2498.1739
평일(7월5일),21,노원구,하계2동,18951.255,731.4429,458.5256,517.3941,790.1106,705.3864,305.6789,791.8543,640.4697,564.1033,633.2245,1103.4288,857.1558,495.5232,1653.9557
평일(7월5일),21,노원구,중계본동,20402.0883,1193.2794,379.2195,343.3977,973.5062,659.9031,251.4298,620.386,1339.9054,439.6334,564.762,1361.0971,684.8198,373.3894,1113.953
평일(7월5일),21,노원구,중계1동,26533.137,1707.234,458.9703,494.6156,1279.617,708.4771,453.1122,746.8675,1631.7272,490.323,765.7276,1690.1341,932.8103,456.2552,1711.5473
평일(7월5일),21,노원구,중계4동,20256.8648,843.7939,450.0054,550.7887,853.762,738.2791,436.1147,981.6123,632.2755,443.3923,667.8808,1215.5755,853.7957,620.072,1900.9582
평일(7월5일),21,노원구,중계2.3동,38698.8903,1326.9536,964.5441,1119.7842,1433.359,1325.185,696.1805,1626.0809,1344.1944,1036.7289,1503.4459,2005.4341,1638.3862,1121.1203,3253.5815
평일(7월5일),21,노원구,상계1동,42549.3793,1096.4435,1148.2798,1488.6182,1618.9165,1710.1354,1097.9871,2163.3987,1092.865,1231.1249,1668.439,1859.2136,2149.0359,1136.8708,3205.5455
평일(7월5일),21,노원구,상계2동,30028.0402,1471.5578,1187.4794,999.1848,1053.9817,1077.8635,582.341,953.3326,1357.61,1429.5111,868.5415,1319.3077,1218.6775,628.6397,1828.896
평일(7월5일),21,노원구,상계3.4동,23100.1954,703.7299,524.5338,608.6831,868.6591,900.8684,702.169,1518.6455,590.1714,484.1818,687.0477,970.9262,1247.5395,876.707,2452.4328
평일(7월5일),21,노원구,상계5동,24643.3857,781.2597,664.5124,709.7698,921.914,934.1182,602.5015,1457.5523,788.9547,649.1375,787.6329,1229.3773,1215.2855,720.7443,2400.4654
평일(7월5일),21,노원구,상계6.7동,39523.7525,1420.192,1088.0836,1320.1485,1468.7877,1214.2566,726.5651,1336.7344,1396.7255,1312.7368,1554.9965,1812.3813,1645.8374,1050.7443,3629.4167
평일(7월5일),21,노원구,상계8동,13571.1007,391.387,264.7908,600.8386,489.0082,320.9781,264.4131,435.7338,305.5221,354.152,822.1747,582.1546,557.5986,246.452,967.358
평일(7월5일),21,노원구,상계9동,21404.4288,846.3309,444.061,647.7592,727.2544,607.7257,561.8948,911.6733,723.4949,526.7938,922.6476,1014.0871,987.2488,487.6925,1521.9347
평일(7월5일),21,노원구,상계10동,19515.0288,1028.5375,622.1584,667.883,733.9205,581.2206,349.9848,697.2019,1122.0413,758.0372,703.8842,847.6191,797.0458,440.8992,1318.9473
평일(7월5일),21,은평구,녹번동,34529.6597,750.8127,874.0798,1247.188,1357.5419,1250.3819,820.9479,2004.4274,761.4867,1169.7314,1516.9514,1327.7975,1640.8341,1123.8779,3452.5951
평일(7월5일),21,은평구,불광제1동,40742.2291,900.8971,1027.7217,1491.468,1331.6632,1263.4334,916.8431,2550.1403,856.2142,1216.3352,1762.2554,1741.4549,1949.1499,1446.3718,4105.9244
평일(7월5일),21,은평구,불광제2동,24665.9345,624.479,749.2809,852.8425,874.1134,913.3148,518.9532,1420.273,595.089,831.6953,944.1916,1077.0088,1155.2596,836.2321,2210.2684
평일(7월5일),21,은평구,갈현제1동,26315.1205,838.1489,993.4425,804.3769,917.962,913.7658,648.8623,1371.5699,756.8928,977.473,972.7227,1250.1873,1245.6563,953.2289,2357.7674
평일(7월5일),21,은평구,갈현제2동,30252.1082,1047.9583,1064.9018,1140.9068,1095.2081,936.8956,581.5554,1508.4605,1200.1989,1162.0844,1101.4843,1362.4781,1248.566,851.7293,2587.3094
평일(7월5일),21,은평구,구산동,25911.0138,760.5366,576.7116,862.7243,997.4454,826.9236,721.5844,1377.0693,885.7147,746.4167,991.3589,1188.3175,1154.544,756.7075,2299.1685
평일(7월5일),21,은평구,대조동,35976.2164,823.7688,1147.1903,1403.5318,1211.2459,1158.3852,760.6753,1902.0609,1010.273,1449.1181,1352.7017,1575.478,1650.8333,1283.2824,3766.4895
평일(7월5일),21,은평구,응암제1동,24618.8229,932.0483,579.869,1009.5225,958.8564,729.8649,522.6315,1128.0868,995.7841,724.228,1066.7433,1114.6724,999.1921,780.7278,2015.1009
평일(7월5일),21,은평구,응암제2동,15768.7256,448.4089,319.084,715.5201,591.3878,414.5991,299.3446,706.8701,346.5484,369.4274,872.585,678.6077,540.7642,489.3392,1373.358
평일(7월5일),21,은평구,응암제3동,27260.1825,740.1689,784.6648,1127.6187,1014.5173,917.5304,597.6607,1504.3851,697.1381,747.4512,1059.8207,1142.847,1238.5163,878.8522,2636.2636
평일(7월5일),21,은평구,역촌동,49010.2056,1326.0436,1414.5179,1892.8653,1890.7335,1667.3159,1134.8061,2265.0318,1378.2239,1804.0475,2144.0656,2205.8746,2165.7379,1518.7151,4159.8077
평일(7월5일),21,은평구,신사제1동,24609.9137,722.1347,790.1307,909.0355,910.1815,808.3703,502.631,1131.5579,543.6037,791.1783,982.0262,1162.0416,1223.6344,761.1765,1877.6465
평일(7월5일),21,은평구,신사제2동,16935.6583,630.3952,464.8949,626.822,627.6692,616.4234,402.1747,1031.1955,401.9691,438.6146,520.1632,680.5669,857.3735,570.0044,1443.425
평일(7월5일),21,은평구,증산동,11253.3997,277.057,292.5684,423.0834,430.1367,440.6834,332.5964,558.0588,261.4232,289.9923,407.3266,427.5354,456.6202,365.548,954.1729
평일(7월5일),21,은평구,수색동,11658.3252,224.5534,382.7657,499.5313,503.4745,547.5092,332.8667,579.4727,212.67,494.2683,456.9703,460.0434,389.3168,298.0569,992.9327
평일(7월5일),21,은평구,진관동,63440.7979,2115.0159,1364.7281,1994.9662,2862.9946,1947.6892,1218.599,3145.1255,1869.3593,1867.7347,2668.3078,2722.1107,2432.8794,1601.8554,5526.4574
평일(7월5일),21,서대문구,천연동,18731.5524,469.1068,477.9739,702.6289,971.0786,677.9639,392.1376,1004.6919,456.7789,600.8317,774.3414,795.344,800.1468,559.4632,1887.8271
평일(7월5일),21,서대문구,북아현동,25950.2437,432.3301,975.8469,1275.727,1097.4977,873.9819,391.5282,1127.8171,602.5252,1419.782,1064.1176,1018.7036,936.376,609.7612,1709.4661
평일(7월5일),21,서대문구,충현동,41580.1539,821.0978,1673.3683,2086.4736,2113.985,1436.7323,766.6328,1605.6168,1215.1329,2095.2552,1934.1406,1693.8073,1531.3515,853.6735,2731.1959
평일(7월5일),21,서대문구,신촌동,71840.0866,1923.147,6046.7321,2379.6263,1899.1849,1410.2189,757.6698,1650.1814,3108.8102,6943.6802,2048.7686,1724.0601,1614.2319,1111.3378,2486.2264
평일(7월5일),21,서대문구,연희동,40691.9249,746.8888,2132.5498,1561.193,1578.0768,1234.9617,755.0371,1972.5146,868.741,2000.5606,1646.2473,1594.8586,1485.6714,973.4156,3081.7883
평일(7월5일),21,서대문구,홍제제1동,29495.0825,707.2899,749.8379,832.8431,1089.9178,1101.0143,724.447,1714.2646,759.1322,858.7174,1128.595,1265.9369,1424.6583,941.955,3027.5525
평일(7월5일),21,서대문구,홍제제3동,18729.5111,487.1365,455.6166,498.2312,765.2908,729.9411,509.7019,1115.5637,487.5799,465.0114,628.7682,899.8231,849.9995,616.092,2168.492
평일(7월5일),21,서대문구,홍제제2동,8228.5521,195.2584,211.418,222.6818,327.304,300.7191,193.8868,436.4812,230.1568,218.3972,374.51,386.2309,445.1014,191.2969,706.1104
평일(7월5일),21,서대문구,홍은제1동,13569.1495,428.367,327.0894,411.7387,494.5078,567.5155,325.3293,856.6083,395.5758,329.8346,429.3625,621.0172,650.3227,452.5721,1298.0877
평일(7월5일),21,서대문구,홍은제2동,28228.1952,907.7363,869.9312,930.9052,1144.7267,963.5681,643.7805,1495.1481,717.8539,939.4856,1074.3811,1226.9777,1235.3372,803.903,2742.0169
평일(7월5일),21,서대문구,남가좌제1동,15756.8269,314.9311,337.1726,566.0606,581.1191,457.8116,234.6922,784.5171,297.6423,408.5947,800.7899,670.7244,545.3537,446.9425,1093.731
평일(7월5일),21,서대문구,남가좌제2동,19021.0687,596.1445,797.06,588.8396,668.9044,578.503,374.2283,988.4195,556.2324,680.0246,737.295,797.5122,821.5293,548.1367,1597.1031
평일(7월5일),21,서대문구,북가좌제1동,16117.6581,362.9179,438.3395,577.9941,641.7539,561.7791,401.6059,819.8348,414.1588,446.6985,687.2964,722.7822,670.2515,544.3026,1602.6182
평일(7월5일),21,서대문구,북가좌제2동,38351.7977,1021.5456,1160.2471,1343.4201,1575.4905,1417.9435,893.3883,2220.1142,928.9648,1104.6965,1386.4392,1627.8853,1827.0552,1288.5411,3541.3373
평일(7월5일),21,마포구,아현동,30540.2913,507.3012,1049.8233,1731.1155,1194.0652,998.2573,498.2225,1087.516,574.8188,1417.0836,1675.2431,1134.6233,1168.0472,605.3482,1671.2258
평일(7월5일),21,마포구,공덕동,36213.6505,753.4498,1261.1285,1662.5588,1645.5898,1362.6689,695.8806,1487.272,777.5532,1716.4354,1823.0164,1594.8281,1525.2308,923.9059,2396.8237
평일(7월5일),21,마포구,도화동,25701.4715,395.0834,985.3427,1416.1401,1270.6208,1010.8572,490.5155,1134.99,404.9052,1237.4709,1263.2384,997.5991,993.4696,587.3971,1594.3796
평일(7월5일),21,마포구,용강동,26286.104,513.0245,810.6258,1359.9981,1428.3419,873.927,436.0181,949.212,473.7693,1035.2825,1249.7519,1138.6571,848.4865,526.6539,1634.5238
평일(7월5일),21,마포구,대흥동,25343.9224,1019.3232,1704.2413,798.0733,910.6335,708.0916,339.9083,865.4669,915.9823,1818.7084,779.777,717.2838,691.1572,636.6788,1423.6586
평일(7월5일),21,마포구,염리동,10010.3966,252.1663,341.9432,366.2681,431.0817,320.054,147.7086,441.0338,334.6093,446.3993,488.77,426.541,398.3197,227.8323,612.5284
평일(7월5일),21,마포구,신수동,19833.9642,589.4114,685.3936,744.441,814.8236,613.2972,331.3719,880.6034,518.4626,672.7309,916.5803,873.1693,710.7849,413.8513,1539.8386
평일(7월5일),21,마포구,서강동,28677.3802,822.9685,1536.4103,1241.4527,1046.9873,749.3317,440.5122,1030.8757,1068.8454,1528.808,1269.2531,976.9594,925.1613,587.3296,1824.0578
평일(7월5일),21,마포구,서교동,108241.59,3431.6338,7930.2102,5026.6667,3369.7572,1832.9906,861.6082,2332.1694,6190.4219,10002.745,4384.2087,2724.51,1999.8875,1256.9739,3985.9476
평일(7월5일),21,마포구,합정동,25808.0496,353.6794,1606.0908,1419.3016,1045.7465,784.2008,372.2997,640.8727,550.6861,2150.0825,1211.4054,777.6927,698.9436,426.8614,1420.0489
평일(7월5일),21,마포구,망원제1동,21341.9223,539.3455,798.549,1064.5067,812.2652,603.2093,450.2676,917.092,421.4418,1195.5431,1166.9124,807.9781,788.8612,610.8742,1413.9907
평일(7월5일),21,마포구,망원제2동,18719.6489,479.0177,626.4942,1009.7018,825.6009,603.6748,341.7598,812.8819,392.7403,843.512,1067.5604,937.0631,623.7866,477.5777,1216.7459
평일(7월5일),21,마포구,연남동,16162.5087,342.7827,882.4688,891.7922,595.2659,420.5183,226.9488,576.2371,309.1211,1265.203,892.1788,547.4338,454.5832,355.7601,960.963
평일(7월5일),21,마포구,성산제1동,20523.2462,575.085,760.6547,1071.0651,859.125,539.4798,324.619,842.0248,505.6505,995.6394,1135.8489,1032.5979,638.9194,500.0963,1229.5232
평일(7월5일),21,마포구,성산제2동,43199.936,1091.5635,1324.3852,1899.7483,1841.3639,1328.6439,833.2605,2058.5778,983.7921,1825.2986,2104.6235,1841.0345,1526.0954,1013.9204,3486.7479
평일(7월5일),21,마포구,상암동,43186.7269,839.8032,1806.6093,2441.6103,2393.6565,1270.7065,691.4085,1264.6678,943.6929,2402.7694,2072.7092,1772.7163,1443.2284,678.304,1994.9626
평일(7월5일),18,종로구,청운효자동,15374.7846,398.4376,649.5164,688.8317,670.091,502.1394,233.9804,769.4245,360.7582,575.786,730.0958,729.6287,518.6421,403.6404,1104.1863
평일(7월5일),18,종로구,사직동,44506.4192,448.4905,1895.6183,3120.5303,3006.0193,1411.3148,589.0044,1494.1318,486.4273,2992.8026,2572.1587,1959.5523,1257.052,706.7789,1998.6486
평일(7월5일),18,종로구,삼청동,8128.1044,291.4913,437.717,514.8111,488.0054,306.5382,140.6669,274.1963,196.891,401.48,360.7094,300.5091,259.3128,148.3198,427.6103
평일(7월5일),18,종로구,부암동,12664.422,361.269,349.9353,348.3918,539.8168,406.0199,247.3401,750.8876,471.9721,310.8467,459.4814,562.7507,528.5883,381.1502,1481.8593
평일(7월5일),18,종로구,평창동,16438.4246,471.7269,417.9626,410.2076,611.3102,623.6168,393.3878,1051.6178,558.5272,305.6497,600.1437,710.6792,858.2983,567.556,2030.1487
평일(7월5일),18,종로구,무악동,5849.2004,325.9458,92.9048,111.0131,192.4363,166.4006,170.7168,415.3853,192.1678,114.8295,236.7493,234.4928,225.9211,211.5798,812.4005
평일(7월5일),18,종로구,교남동,8838.4975,235.9334,204.0825,294.091,413.0898,347.7605,187.9351,463.6645,216.3649,275.5559,374.6105,377.2613,350.3057,350.9292,687.6198
평일(7월5일),18,종로구,가회동,8410.3048,211.303,392.782,677.7764,490.5713,306.1356,142.4607,312.8571,198.3717,387.9231,367.199,284.548,278.5899,144.7997,450.7024
평일(7월5일),18,종로구,종로1.2.3.4가동,124434.9001,1100.1116,6947.111,7868.8519,7920.7122,5344.2976,2858.709,6441.9339,1688.8047,8198.7114,5198.4029,4768.958,3864.1883,1984.0804,5167.9912
평일(7월5일),18,종로구,종로5.6가동,26703.2283,300.7209,1234.6838,1302.4579,1723.5305,1545.3765,846.7589,1602.126,353.6171,1126.1565,884.0199,1012.265,1121.6538,692.2585,1709.6356
평일(7월5일),18,종로구,이화동,27602.6846,563.7708,1640.4528,1211.9428,1042.222,735.0495,446.2827,1006.3371,739.8825,1971.6955,1253.6766,1047.6552,893.2054,660.6529,1670.7307
평일(7월5일),18,종로구,혜화동,37457.0297,1772.0496,2498.1096,1152.2341,1215.3573,842.7403,403.1587,1128.7201,1757.8276,2251.3254,1194.3006,1348.2703,914.977,693.5731,1915.9994
평일(7월5일),18,종로구,창신제1동,13501.2759,203.8808,399.2223,525.1462,620.2051,632.6248,398.5567,743.6501,261.1068,548.2353,529.9794,667.5888,794.1388,406.5956,987.6457
평일(7월5일),18,종로구,창신제2동,8763.3813,200.6443,227.3503,260.3593,417.5788,476.1759,256.1979,500.8311,164.0526,233.7755,274.8704,540.3219,595.4416,279.5124,556.9293
평일(7월5일),18,종로구,창신제3동,3550.8318,86.5168,94.9254,135.5091,111.3368,138.4839,85.7251,268.2642,91.5521,95.0637,158.9575,147.7936,186.3213,111.6681,280.0101
평일(7월5일),18,종로구,숭인제1동,6897.2257,137.5259,189.061,295.2333,231.1902,306.6866,160.6657,391.163,169.1703,203.4139,269.3992,307.005,365.8323,205.6335,499.7492
평일(7월5일),18,종로구,숭인제2동,16343.1586,333.5705,602.4704,763.2767,753.6111,879.3122,498.6937,835.2593,224.2168,700.0429,606.4577,794.5675,808.2924,447.8733,1106.8061
평일(7월5일),18,중구,소공동,48346.8882,289.729,2630.1111,3949.0481,3742.0977,1780.4576,672.6037,815.3947,722.0198,3944.6276,2791.4352,2067.3375,1338.1266,417.1536,969.1815
평일(7월5일),18,중구,회현동,40660.3099,386.2431,1932.1263,2924.828,2356.5635,1495.0268,709.9022,1103.7014,431.0778,2519.0746,2165.6613,1871.715,1654.1591,777.0704,1872.5024
평일(7월5일),18,중구,명동,78073.0968,574.2198,4768.688,6266.988,5190.6721,2445.1592,965.5316,1857.8394,1080.054,7011.2386,4180.0452,2871.4799,1862.4292,913.6582,1511.8162
평일(7월5일),18,중구,필동,22749.1444,430.0493,1314.7964,1452.9208,1589.0265,1007.7093,410.1599,696.9908,457.7711,1298.4996,885.6142,906.5992,548.2506,275.1633,923.0199
평일(7월5일),18,중구,장충동,14768.4563,222.3321,847.0452,874.6471,743.9242,426.5682,292.0549,562.4733,219.3237,1017.0844,702.9023,470.6741,447.1389,257.9251,815.1479
평일(7월5일),18,중구,광희동,32341.0456,410.9097,1468.2118,1953.5229,1891.9767,1489.5732,708.2703,1059.169,562.2166,2164.9726,1408.0836,1305.099,1199.4421,559.5442,1109.114
평일(7월5일),18,중구,을지로동,27001.2469,123.5135,902.749,1668.1353,2299.4868,2084.8722,963.2722,1811.206,162.4726,1128.8235,831.9721,994.9359,977.0069,535.4394,920.1643
