사업장명,소재지전체주소,시군구명,읍면동명,소재지면적,시설총규모,전화번호,위치정보(X),위치정보(Y)
꼴통비어,서울특별시 노원구 상계동 649-7번지 ,노원구,상계동,122,122,,205119.4714,462826.1489
바몬드닭오리바베큐치킨,서울특별시 노원구 상계동 649-7번지 다모아빌딩 114호,노원구,상계동,19.47,19.47,,205119.4714,462826.1489
시골막걸리,서울특별시 노원구 상계동 649-7번지 다모아상가 113호,노원구,상계동,20.31,20.31,,205119.4714,462826.1489
치킨마루 마들점,서울특별시 노원구 상계동 649번지 주공12단지상가 115호 ,노원구,상계동,28.6,28.6,02 9379289,205039.2221,462624.3071
모이자호프,서울특별시 노원구 상계동 65-12번지 1층 ,노원구,상계동,30,30,,207102.3015,463365.4075
가마로강정,서울특별시 노원구 상계동 651번지 11단지종합상가동 104호,노원구,상계동,25.2,25.2,29380100,204962.0527,462608.5381
마들골뱅이치킨,서울특별시 노원구 상계동 651번지 주공아파트11단지상가 114호,노원구,상계동,26.46,26.46,,205033.529,462933.5754
치킨히어로,서울특별시 노원구 상계동 652번지 ,노원구,상계동,19.68,19.68,29341988,204996.4459,463029.234
만나포차와,서울특별시 노원구 상계동 65-4번지 2구역14블럭4롯트 ,노원구,상계동,24.13,24.13,,207114.1287,463388.4677
도어스,서울특별시 노원구 상계동 65-5번지 불암빌딩 5층 ,노원구,상계동,102.7,102.7,9765676,207126.324,463407.611
5000비어,서울특별시 노원구 상계동 656-3번지 105호,노원구,상계동,26.17,26.17,,204638.4191,463033.506
치킨히어로,서울특별시 노원구 상계동 656-3번지 상계주공11단지상가 101(1)호 ,노원구,상계동,20,20,,204638.4191,463033.506
부어치킨(상계10단지점),서울특별시 노원구 상계동 666-3번지 상계주공10단지상가 106호,노원구,상계동,21.6,21.6,,205117.7694,462446.1569
그린라이트 cafe,서울특별시 노원구 상계동 693-2번지 지하1층 ,노원구,상계동,60,60,,205397.0992,461825.6299
샤롯데,서울특별시 노원구 상계동 693번지 미도빌딩 B07호 ,노원구,상계동,58.56,58.56,29379990,205342.1678,461817.897
또래오래,서울특별시 노원구 상계동 695번지 ,노원구,상계동,24,24,,205172.1562,462283.2324
공간호프,서울특별시 노원구 상계동 710-2번지 동남빌딩 3층 ,노원구,상계동,214.51,214.51,29307123,205255.2952,461703.0273
7080라이브써니,서울특별시 노원구 상계동 711-9번지 노블레스관광호텔 1층 ,노원구,상계동,264,264,29348600,205237.1002,461730.3899
다인에프씨치킨마루노원문화거리점,"서울특별시 노원구 상계동 716-3번지 중앙빌딩, 4층 ",노원구,상계동,189.35,189.35,29513690,205527.0933,461712.1927
올드보이,서울특별시 노원구 상계동 720-6번지 주공6단지바상가107호 ,노원구,상계동,56.1,56.1,29355500,205665.8161,461690.0228
신통치킨,서울특별시 노원구 상계동 720-7번지 109호,노원구,상계동,27.75,27.75,29369295,205910.3289,461623.3365
골드셀비어,서울특별시 노원구 상계동 724-1번지 지층 8호 ,노원구,상계동,42.12,42.12,,205507.358,461643.652
바른치킨 노원역점,서울특별시 노원구 상계동 724-3번지 ,노원구,상계동,44.08,44.08,,205562.2417,461657.8949
짝태엔노가리,서울특별시 노원구 상계동 725-1번지 107호,노원구,상계동,26.64,26.64,,205512.8546,461599.802
누나홀닭,서울특별시 노원구 상계동 725-1번지 우진빌딩 105.106호 ,노원구,상계동,53.28,53.28,29518292,205512.8546,461599.802
가마솥통닭,서울특별시 노원구 상계동 725-1번지 우진빌딩 108호,노원구,상계동,26.64,44.1,02 9345229,205512.8546,461599.802
오븐마루 노원점,서울특별시 노원구 상계동 725-2번지 ,노원구,상계동,69.12,69.12,233912272,205541.8401,461607.9865
룰루랄라,서울특별시 노원구 상계동 725번지 석창빌딩 지하 102호,노원구,상계동,103.68,103.68,,205493.1458,461594.8848
굽자나,서울특별시 노원구 상계동 726-1번지 일신상가 110동 ,노원구,상계동,44.37,44.37,233910167,205451.0236,461584.3599
지빠(z bar),서울특별시 노원구 상계동 726-1번지 일신상가 204호,노원구,상계동,44.84,44.84,,205451.0236,461584.3599
딴따라,서울특별시 노원구 상계동 726-1번지 일신상가 지하1층 ,노원구,상계동,134.2,134.2,02 9383082,205451.0236,461584.3599
쿠데타,서울특별시 노원구 상계동 726-1번지 일신상가1층 14호,노원구,상계동,19.84,19.84,,205451.0236,461584.3599
비틀즈 7080,서울특별시 노원구 상계동 727-3번지 지상6층 ,노원구,상계동,398.88,398.88,,205394.1754,461570.2837
굽네치킨,서울특별시 노원구 상계동 728-3번지 상계주공아파트6단지상가 101호(중1/2) ,노원구,상계동,50.82,50.82,29368288,205427.4453,461455.3972
땡큐37,서울특별시 노원구 상계동 72-8번지 2층 ,노원구,상계동,122.87,122.87,,207178.1155,463399.119
미션,서울특별시 노원구 상계동 72-95번지 지하1층 ,노원구,상계동,145.98,145.98,,207166.1026,463383.5848
상계곱창,서울특별시 노원구 상계동 730-2번지 주공3단지상가102 ,노원구,상계동,17.64,17.64,29523937,205321.8011,461492.1562
치킨마루노원역점,서울특별시 노원구 상계동 730-5번지 ,노원구,상계동,30.24,30.24,,205343.2788,461481.1398
자연담은치킨호프,서울특별시 노원구 상계동 733번지 1층 ,노원구,상계동,61,61,29310333,205239.0628,461522.777
7080라이브카페날라리의추억,서울특별시 노원구 상계동 734-1번지 지하1층 ,노원구,상계동,85.87,85.87,29514289,205110.3536,461516.5624
멕시칸치킨,서울특별시 노원구 상계동 735-5번지 심성빌딩 106호,노원구,상계동,24.12,24.12,29306463,205192.1144,461509.6561
처갓집양념치킨 상계2점,서울특별시 노원구 상계동 740-3번지 다상가 121호,노원구,상계동,9.03,9.03,29310130,205018.2554,461179.002
춘천닭갈비,서울특별시 노원구 상계동 746-5번지 ,노원구,상계동,25.8,25.8,,205408.2432,461161.3649
교촌치킨,서울특별시 노원구 상계동 749-5번지 주공4단지상가동 101호 ,노원구,상계동,41.48,41.48,29374785,205487.2573,461182.1738
맛닭꼬,"서울특별시 노원구 상계동 749-6번지 102,106호 ",노원구,상계동,60.68,60.68,,205492.8039,461104.9152
또맹이치킨,서울특별시 노원구 상계동 751-4번지 102호,노원구,상계동,66,66,,205779.5408,461389.81
부어치킨(4단지점),서울특별시 노원구 상계동 751-5번지 주공아파트 라상가 103호 ,노원구,상계동,28.61,28.61,29347745,205893.4219,461410.3
홍안,서울특별시 노원구 상계동 764-1번지 하라프라자 106호 ,노원구,상계동,33,33,29372659,205526.3195,460800.1154
88호프,서울특별시 노원구 상계동 76-4번지 ,노원구,상계동,63.75,63.75,33913311,207086.7549,463263.4737
스카이빌,서울특별시 노원구 상계동 76-6번지 6구역37블럭11롯트 ,노원구,상계동,151.68,151.68,9521363,207125.0614,463316.089
네네치킨,서울특별시 노원구 상계동 767-5번지 상계주공1단지 상가 일부 125호,노원구,상계동,18.99,18.99,02  931 4492,205259.2279,460798.944
또래오래상계1호점,서울특별시 노원구 상계동 767-5번지 주공1단지상가 2층 201호 ,노원구,상계동,49.73,49.73,,205259.2279,460798.944
비어&노가리,"서울특별시 노원구 상계동 767-5번지 주공1단지상가 가-120,121호 ",노원구,상계동,31.6,31.6,29336933,205259.2279,460798.944
모닝호프,서울특별시 노원구 상계동 83-12번지 ,노원구,상계동,93.26,93.26,29518111,206799.1905,462878.538
늘봄,서울특별시 노원구 상계동 83-1번지 외 1필지 나호,노원구,상계동,16.64,16.64,,206806.9198,462936.5961
또또포장마차,서울특별시 노원구 상계동 85-98번지 ,노원구,상계동,11.84,11.84,29516838,206649.2815,462860.2935
향,서울특별시 노원구 상계동 91-14번지 ,노원구,상계동,71.5,71.5,,206791.9788,462839.1021
리베,서울특별시 노원구 상계동 95-31번지 ,노원구,상계동,54.45,54.45,,206810.4514,462797.1459
치킨매니아,서울특별시 노원구 상계동 963-27번지 ,노원구,상계동,68.9,68.9,29320999,204921.0542,463452.2495
알바트로스,서울특별시 노원구 상계동 964-5번지 ,노원구,상계동,69,69,29525346,204975.8179,463490.8997
지코바노원상계점,서울특별시 노원구 상계동 994번지 1층 106호,노원구,상계동,27.55,27.55,,205120.5305,463556.7459
한마음,서울특별시 노원구 상계동 산 169-169번지 2층 ,노원구,상계동,87.22,87.22,02  951 3465,206149.7308,462096.3685
페리카나치킨,서울특별시 노원구 월계동 12-0번지 삼호(아)상가 101호,노원구,월계동,16.43,16.43,29776568,205818.2186,458621.5651
호식이두마리치킨(월계2호점),서울특별시 노원구 월계동 13번지 삼호상가 104호,노원구,월계동,10.5,10.5,29750225,205984.8802,458548.6563
처갓집양념치킨(월계미성점),서울특별시 노원구 월계동 17번지 미성아파트상가 가동 103호,노원구,월계동,21.76,21.76,209758892,206103.7114,458160.1521
치킨뱅이,"서울특별시 노원구 월계동 18번지 그랑빌 103, 129호 ",노원구,월계동,43.6,43.6,,206156.4352,457762.8074
60계 월계점,"서울특별시 노원구 월계동 18번지 그랑빌아파트 주상가동 104,5호",노원구,월계동,25.08,25.08,50714120060,206156.4352,457762.8074
코리안바베큐(석계점),서울특별시 노원구 월계동 26-18번지 ,노원구,월계동,72.09,72.09,,205914.8342,457321.8736
송가네족발보쌈,서울특별시 노원구 월계동 26-18번지 ,노원구,월계동,58.52,58.52,,205914.8342,457321.8736
수정,서울특별시 노원구 월계동 270-19번지 ,노원구,월계동,29.7,29.7,,205113.4521,459305.9052
민들레뜨락,서울특별시 노원구 월계동 271-9번지 1층 ,노원구,월계동,105,105,02 9919380,205099.6764,459269.6533
더블플레이치킨,서울특별시 노원구 월계동 272-31번지 2층 ,노원구,월계동,79,79,,205077.0331,459111.9369
썬더치킨(월계점),서울특별시 노원구 월계동 272-78번지 1층 ,노원구,월계동,66,66,29028689,205166.3066,459238.6166
호식이두마리치킨월계1호점,서울특별시 노원구 월계동 274-50번지 ,노원구,월계동,23.14,23.14,,205103.0428,459086.8705
썬더치킨,서울특별시 노원구 월계동 285-13번지 105호 ,노원구,월계동,57.4,57.4,29901704,205141.0763,458926.6468
신마니,서울특별시 노원구 월계동 285-13번지 107호,노원구,월계동,73.15,73.15,,205141.0763,458926.6468
술이 술이,"서울특별시 노원구 월계동 285-13번지 현주프라자 202,204호 ",노원구,월계동,89.04,89.04,,205141.0763,458926.6468
또바기치킨,서울특별시 노원구 월계동 285-1번지 1층9호 ,노원구,월계동,18,18,29902959,205184.7339,458973.2431
미쳐버린파닭,서울특별시 노원구 월계동 291-12번지 ,노원구,월계동,39.34,39.34,29149452,205232.5389,458806.7983
학마을숯불바베큐,서울특별시 노원구 월계동 320-11번지 사슴(아)3단지상가 110호,노원구,월계동,19.98,19.98,29771566,205346.2391,459123.0973
온달과 평강,"서울특별시 노원구 월계동 321-2번지 희성프라자 114호, 115호 ",노원구,월계동,53.9,53.9,,205386.808,459042.7417
오딧세이,서울특별시 노원구 월계동 321-2번지 희성프라자 1층 ,노원구,월계동,102.06,102.06,9755051,205386.808,459042.7417
멕켄치킨,서울특별시 노원구 월계동 322-1번지 성원A상가 103호,노원구,월계동,25.35,25.35,29794463,205585.7402,458967.0563
치르치르,서울특별시 노원구 월계동 379-25번지 ,노원구,월계동,69.42,69.42,,205345.9206,458183.41
치킨 클럽,"서울특별시 노원구 월계동 379-2번지 지하1,1층 ",노원구,월계동,169.06,169.06,9127092,205376.7505,458227.1715
짝태양 노가리씨,서울특별시 노원구 월계동 379-35번지 ,노원구,월계동,52.26,,02 9175018,205332.1999,458187.768
짝태촌노가리,서울특별시 노원구 월계동 380-1번지 삼능스페이스향 101호,노원구,월계동,40.82,40.82,29437911,205359.3587,458272.144
맛닭꼬 광운대점,서울특별시 노원구 월계동 383-21번지 (3호) 1층 ,노원구,월계동,81.78,81.78,,205278.931,458157.4591
코리안바베큐,서울특별시 노원구 월계동 383-25번지 ,노원구,월계동,88.86,88.86,29437892,205296.8798,458176.2599
치킨마루 광운대점,서울특별시 노원구 월계동 383-30번지 ,노원구,월계동,49.58,49.58,,205276.9443,458088.1253
빽다방 광운대점,서울특별시 노원구 월계동 393-14번지 ,노원구,월계동,17,17,,205209.7965,457973.9953
레드컵스,서울특별시 노원구 월계동 402-10번지 ,노원구,월계동,22.72,22.72,,205181.1156,457912.8221
수부기광운대점,서울특별시 노원구 월계동 402-53번지 ,노원구,월계동,32.9,32.9,9119592,205190.6658,457923.7755
여기모여,서울특별시 노원구 월계동 409-12번지 운봉빌딩 지하1층 ,노원구,월계동,144.12,144.12,,205265.5787,458065.7187
오븐마루광운대점,서울특별시 노원구 월계동 409-16번지 1층 ,노원구,월계동,51.8,51.8,,205268.8634,458034.9423
튀맥,서울특별시 노원구 월계동 410-3번지 지하1층 ,노원구,월계동,126.02,126.02,,205370.797,458116.2707
삼팔강땡,서울특별시 노원구 월계동 410-7번지 동우빌딩 2층(지면접함) ,노원구,월계동,150,150,,205359.736,458139.3859
별난주점광운대점,서울특별시 노원구 월계동 411-17번지 준파크빌2차 B101호,노원구,월계동,61.87,61.87,29437288,205362.7544,457959.1213
신화불닭,서울특별시 노원구 월계동 411-28번지 103호,노원구,월계동,14,14,29183434,205406.6268,457969.0206
맛있는술집 브릭스,서울특별시 노원구 월계동 411-4번지 지하1층 ,노원구,월계동,111.7,111.7,,205378.0318,458149.6226
오마이치킨,서울특별시 노원구 월계동 414-2번지 ,노원구,월계동,31.28,31.28,29199414,205395.998,458213.3895
오사카부루스,서울특별시 노원구 월계동 414-2번지 2층 201호,노원구,월계동,145,145,29434890,205395.998,458213.3895
깡통집,서울특별시 노원구 월계동 445번지 삼창어린이집 라동 7호,노원구,월계동,16.35,16.35,,205234.5954,457618.293
맛닭꼬(석계역점),서울특별시 노원구 월계동 46-1번지 2층 201호,노원구,월계동,105.11,,02 9195591,205753.776,457296.3106
털래기,서울특별시 노원구 월계동 465-10번지 대성고시원 지하1층 ,노원구,월계동,85.13,85.13,02  915 3392,205158.0489,457860.2084
생생비어통,서울특별시 노원구 월계동 47-13번지 301호,노원구,월계동,119.33,119.33,,205729.0003,457291.7156
더호바(The Ho Bar),서울특별시 노원구 월계동 47-13번지 지01호,노원구,월계동,119.33,119.33,,205719.6093,457311.8229
치킨주막,서울특별시 노원구 월계동 47-18번지 ,노원구,월계동,67.97,67.97,,205715.0357,457333.1063
청담주막,서울특별시 노원구 월계동 47-3번지 4층 ,노원구,월계동,125,125,,205679.8901,457331.8106
맥바(맥Bar),서울특별시 노원구 월계동 47-3번지 한주빌딩 지하1층 ,노원구,월계동,112,112,02  942 9954,205679.8901,457331.8106
페리카나치킨,서울특별시 노원구 월계동 475-35번지 ,노원구,월계동,27.3,27.3,29113141,205306.2243,457483.4928
촛불,서울특별시 노원구 월계동 479-4번지 ,노원구,월계동,15.6,15.6,29163186,205518.635,457196.6959
옛날통닭(석계점),서울특별시 노원구 월계동 486-6번지 ,노원구,월계동,28,28,232921500,205561.8197,457427.8774
목포홍탁,서울특별시 노원구 월계동 496-30번지 ,노원구,월계동,68.97,68.97,9143703,205028.9681,457677.6008
비어프렌즈,서울특별시 노원구 월계동 51-4번지 ,노원구,월계동,24.64,24.64,29180731,205582.8456,457274.9434
어반,서울특별시 노원구 월계동 55-13번지 2층 ,노원구,월계동,82.93,118.7,,205645.2626,457351.9112
와라와라 석계역점,서울특별시 노원구 월계동 55-14번지 3층 ,노원구,월계동,225.55,225.55,02  941 1318,205642.9208,457331.2386
훌랄라숯불바베큐,서울특별시 노원구 월계동 556번지 주공1단지상가 103호 ,노원구,월계동,35.91,35.91,29081916,204852.6109,458737.394
